id,focus,signal,slack,drag,confidence,score,lane
l001,backpressure,35,33,6,25,116,hold
l002,retry gap,35,34,6,55,147,watch
l003,output drift,35,35,6,85,178,ship
l004,stage pressure,35,36,18,25,95,hold
l005,backpressure,35,37,18,55,126,watch
l006,retry gap,35,38,18,85,157,watch
l007,output drift,35,39,34,25,66,hold
l008,stage pressure,35,40,34,55,97,hold
l009,backpressure,35,41,34,85,128,watch
l010,retry gap,60,42,6,25,175,ship
l011,output drift,60,43,6,55,206,ship
l012,stage pressure,60,44,6,85,237,ship
l013,backpressure,60,45,18,25,154,watch
l014,retry gap,60,46,18,55,185,ship
l015,output drift,60,47,18,85,216,ship
l016,stage pressure,60,48,34,25,125,watch
l017,backpressure,60,32,34,55,139,watch
l018,retry gap,60,33,34,85,170,watch
l019,output drift,85,34,6,25,217,ship
l020,stage pressure,85,35,6,55,248,ship
l021,backpressure,85,36,6,85,279,ship
l022,retry gap,85,37,18,25,196,ship
l023,output drift,85,38,18,55,227,ship
l024,stage pressure,85,39,18,85,258,ship
l025,backpressure,85,40,34,25,167,watch
l026,retry gap,85,41,34,55,198,ship
l027,output drift,85,42,34,85,229,ship
